CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17135.0,16,7,1139.73,0,High Value
17138.0,276,1,380.5,1,Regular
17139.0,16,12,10650.77,3,At Risk
17140.0,247,1,454.12,1,Regular
17142.0,239,1,579.0,1,Regular
17144.0,1,2,984.57,0,High Value
17146.0,106,3,749.78,0,High Value
17147.0,23,4,1714.59,0,High Value
17148.0,52,1,124.88,0,High Value
17152.0,195,3,1689.5,1,Regular
17153.0,24,1,213.78,0,High Value
17154.0,75,1,329.34,0,High Value
17155.0,18,2,251.70000000000002,0,High Value
17157.0,8,2,319.0,0,High Value
17158.0,32,3,1266.97,0,High Value
17159.0,22,3,1538.88,0,High Value
17160.0,31,6,3518.03,0,High Value
17162.0,29,10,1715.46,0,High Value
17163.0,22,2,293.1,0,High Value
17164.0,33,7,2467.35,0,High Value
17165.0,284,1,158.68,1,Regular
17166.0,39,2,206.34,0,High Value
17169.0,58,2,835.78,0,High Value
17171.0,289,1,224.91,1,Regular
17172.0,79,1,317.76,0,High Value
17173.0,5,8,3766.6,0,High Value
17174.0,218,1,59.9,1,Regular
17175.0,44,4,1443.69,0,High Value
17176.0,202,1,306.13,1,Regular
17179.0,178,3,711.79,1,Regular
17180.0,56,4,783.97,0,High Value
17181.0,57,2,239.92000000000002,0,High Value
17183.0,8,6,3347.31,0,High Value
17186.0,47,2,144.0,0,High Value
17187.0,227,1,203.95,1,Regular
17188.0,11,7,2474.23,0,High Value
17189.0,106,2,383.75,0,High Value
17190.0,59,2,444.74,0,High Value
17191.0,28,7,2093.68,0,High Value
17193.0,36,7,1699.3000000000002,0,High Value
17194.0,274,2,262.62,1,Regular
17197.0,30,1,1013.01,0,High Value
17198.0,24,3,692.22,0,High Value
17201.0,54,1,289.78,0,High Value
17203.0,36,6,3560.08,0,High Value
17204.0,175,4,1564.56,1,Regular
17205.0,54,1,384.08,0,High Value
17206.0,53,1,204.24,0,High Value
17211.0,27,8,2317.2200000000003,0,High Value
17212.0,253,1,226.85,1,Regular
17213.0,40,7,2781.23,0,High Value
17214.0,60,6,1059.1200000000001,0,High Value
17217.0,234,1,113.5,1,Regular
17218.0,4,10,1951.97,0,High Value
17219.0,32,1,114.23,0,High Value
17220.0,24,14,3187.55,0,High Value
17221.0,7,2,334.48,0,High Value
17222.0,65,1,328.65,0,High Value
17223.0,310,2,416.89,1,Regular
17226.0,309,1,393.49,1,Regular
17227.0,19,6,939.32,0,High Value
17228.0,16,8,1906.09,0,High Value
17229.0,96,2,318.76,0,High Value
17230.0,264,8,3638.41,1,Regular
17231.0,12,10,3124.72,0,High Value
17232.0,3,2,417.77,0,High Value
17233.0,35,1,190.88,0,High Value
17234.0,183,1,149.89000000000001,1,Regular
17235.0,25,2,550.06,0,High Value
17236.0,13,6,916.13,0,High Value
17237.0,11,2,314.69,0,High Value
17238.0,3,17,3719.1,3,At Risk
17239.0,313,1,382.5,1,Regular
17242.0,108,2,1135.04,0,High Value
17243.0,1,26,8540.05,3,At Risk
17244.0,53,1,954.9,0,High Value
17245.0,205,1,171.45,1,Regular
17247.0,15,1,280.09000000000003,0,High Value
17248.0,120,1,318.65,0,High Value
17250.0,4,2,381.97,0,High Value
17251.0,363,1,269.83,1,Regular
17252.0,117,2,348.91,0,High Value
17253.0,18,1,178.26,0,High Value
17254.0,5,2,271.19,0,High Value
17255.0,41,2,291.48,0,High Value
17256.0,107,2,240.0,0,High Value
17259.0,148,2,581.23,1,Regular
17262.0,52,5,1253.3600000000001,0,High Value
17263.0,208,1,63.440000000000005,1,Regular
17265.0,139,2,550.01,0,High Value
17266.0,2,3,296.58,0,High Value
17267.0,127,2,317.2,0,High Value
17268.0,108,4,763.64,0,High Value
17272.0,42,4,2148.63,0,High Value
17274.0,35,1,107.82,0,High Value
17277.0,228,2,1065.3500000000001,1,Regular
17278.0,241,1,246.04,1,Regular
17279.0,58,1,187.82999999999998,0,High Value
17282.0,130,3,1685.46,0,High Value
17284.0,60,6,1647.48,0,High Value
17286.0,22,1,151.37,0,High Value
17287.0,26,7,1049.06,0,High Value
17288.0,9,7,1417.63,0,High Value
17289.0,32,3,931.02,0,High Value
17290.0,4,2,513.01,0,High Value
17291.0,308,1,550.8000000000001,1,Regular
17293.0,8,9,1854.06,0,High Value
17295.0,29,3,547.0,0,High Value
17297.0,17,1,128.18,0,High Value
17298.0,101,2,498.42,0,High Value
17299.0,12,4,656.61,0,High Value
17301.0,21,1,163.24,0,High Value
17302.0,15,5,1135.63,0,High Value
17303.0,361,1,250.04,1,Regular
17306.0,11,19,8631.31,3,At Risk
17309.0,95,1,82.75,0,High Value
17311.0,78,2,1384.85,0,High Value
17312.0,139,3,644.3,0,High Value
17313.0,31,1,2328.84,0,High Value
17314.0,25,8,2527.92,0,High Value
17315.0,2,38,6281.23,3,At Risk
17317.0,46,3,2600.34,0,High Value
17320.0,100,3,1200.6200000000001,0,High Value
17321.0,8,2,657.16,0,High Value
17323.0,15,7,906.52,0,High Value
17324.0,18,4,986.48,0,High Value
17325.0,280,1,96.8,1,Regular
17329.0,14,2,523.11,0,High Value
17330.0,23,2,363.9,0,High Value
17331.0,124,1,175.2,0,High Value
17333.0,86,1,494.25,0,High Value
17334.0,302,2,307.02,1,Regular
17337.0,151,4,1981.06,1,Regular
17338.0,17,8,6493.54,0,High Value
17339.0,94,2,243.36,0,High Value
17340.0,30,11,12353.29,3,At Risk
17341.0,157,3,682.29,1,Regular
17343.0,355,1,193.64,1,Regular
17344.0,46,1,157.62,0,High Value
17345.0,15,4,519.6899999999999,0,High Value
17346.0,4,15,2622.88,3,At Risk
17347.0,86,1,228.96,0,High Value
17348.0,15,5,1156.6,0,High Value
17349.0,179,1,98.25,1,Regular
17350.0,8,4,1281.32,0,High Value
17351.0,36,3,587.15,0,High Value
17353.0,129,2,1740.0,0,High Value
17354.0,51,1,1393.06,0,High Value
17356.0,312,1,178.22,1,Regular
17357.0,24,2,384.39,0,High Value
17358.0,303,2,360.81,1,Regular
17359.0,11,1,127.86,0,High Value
17360.0,17,3,568.24,0,High Value
17361.0,49,3,488.2,0,High Value
17362.0,239,2,312.23,1,Regular
17364.0,1,11,4462.68,0,High Value
17365.0,13,8,4767.36,0,High Value
17367.0,238,1,167.55,1,Regular
17368.0,23,8,1878.87,0,High Value
17370.0,73,4,446.18,0,High Value
17371.0,17,3,418.4,0,High Value
17372.0,41,8,1337.18,0,High Value
17373.0,40,4,646.92,0,High Value
17374.0,219,2,495.77,1,Regular
17375.0,199,3,400.1,1,Regular
17376.0,71,2,203.2,0,High Value
17377.0,24,20,4058.32,3,At Risk
17379.0,11,1,389.71999999999997,0,High Value
17381.0,9,29,20275.61,3,At Risk
17382.0,65,1,65.4,0,High Value
17383.0,4,1,193.39000000000001,0,High Value
17384.0,19,2,336.4,0,High Value
17385.0,15,1,256.11,0,High Value
17386.0,8,6,2686.42,0,High Value
17387.0,20,2,746.81,0,High Value
17388.0,78,4,1259.56,0,High Value
17389.0,1,34,31833.68,3,At Risk
17391.0,164,2,508.8,1,Regular
17392.0,307,2,417.27,1,Regular
17394.0,219,1,203.86999999999998,1,Regular
17396.0,39,8,7330.8,0,High Value
17397.0,22,2,681.41,0,High Value
17398.0,115,3,653.38,0,High Value
17400.0,126,5,2097.84,0,High Value
17402.0,5,13,2633.85,0,High Value
17403.0,36,1,263.92,0,High Value
17404.0,4,15,31906.82,3,At Risk
17405.0,1,3,1031.41,0,High Value
17406.0,333,3,2184.42,1,Regular
17408.0,163,1,32.65,1,Regular
17409.0,185,2,771.85,1,Regular
17410.0,16,5,1214.72,0,High Value
17411.0,12,3,778.94,0,High Value
17412.0,3,7,1258.06,0,High Value
17414.0,44,2,778.0,0,High Value
17415.0,80,1,507.84,0,High Value
17416.0,30,7,6893.42,0,High Value
17418.0,42,2,463.46000000000004,0,High Value
17419.0,11,12,4226.57,0,High Value
17420.0,50,3,598.83,0,High Value
17422.0,16,6,1979.37,0,High Value
17423.0,46,2,698.41,0,High Value
17425.0,19,2,759.17,0,High Value
17426.0,8,6,5037.26,0,High Value
17427.0,72,1,100.8,0,High Value
17428.0,1,28,17256.85,3,At Risk
17429.0,128,3,524.9200000000001,0,High Value
17430.0,33,2,265.76,0,High Value
17431.0,313,1,403.3,1,Regular
17432.0,18,2,365.76,0,High Value
17433.0,88,1,303.15999999999997,0,High Value
17434.0,2,7,2373.82,0,High Value
17436.0,2,2,216.29999999999998,0,High Value
17438.0,254,1,388.45000000000005,1,Regular
17440.0,157,3,186.42000000000002,1,Regular
17442.0,37,6,2248.56,0,High Value
17443.0,220,1,534.24,1,Regular
17444.0,148,3,2940.04,1,Regular
17446.0,177,2,120.9,1,Regular
17447.0,40,2,541.53,0,High Value
17449.0,2,7,2519.21,0,High Value
17450.0,8,46,194390.79,2,Occasional
17451.0,1,7,1721.4,0,High Value
17453.0,18,2,486.71999999999997,0,High Value
17454.0,192,4,517.53,1,Regular
17455.0,204,1,131.7,1,Regular
17456.0,365,1,249.86,1,Regular
17457.0,127,5,1737.7,0,High Value
17458.0,15,1,316.5,0,High Value
17459.0,43,2,657.3,0,High Value
17460.0,94,6,622.4300000000001,0,High Value
17461.0,23,3,735.82,0,High Value
17462.0,60,2,675.69,0,High Value
17463.0,16,5,1875.86,0,High Value
17464.0,158,1,289.96000000000004,1,Regular
17466.0,10,2,763.28,0,High Value
17468.0,10,2,137.0,0,High Value
17469.0,16,5,1870.97,0,High Value
17470.0,45,5,1125.07,0,High Value
17472.0,191,3,697.54,1,Regular
17475.0,79,1,194.37,0,High Value
17480.0,78,1,511.82,0,High Value
17481.0,4,4,1255.59,0,High Value
17483.0,65,3,414.04,0,High Value
17486.0,261,1,396.87,1,Regular
17489.0,59,2,376.64,0,High Value
17490.0,1,7,2092.32,0,High Value
17491.0,1,10,3558.87,0,High Value
17492.0,248,1,374.57,1,Regular
17495.0,8,2,497.56,0,High Value
17496.0,359,1,271.05,1,Regular
17498.0,76,1,272.22,0,High Value
17499.0,290,1,622.88,1,Regular
17500.0,17,3,1138.0,0,High Value
17501.0,221,2,288.6,1,Regular
17502.0,9,4,689.1,0,High Value
17503.0,3,2,558.96,0,High Value
17504.0,206,9,2997.0299999999997,1,Regular
17505.0,162,2,1145.84,1,Regular
17506.0,76,1,302.2,0,High Value
17507.0,262,2,605.58,1,Regular
17508.0,281,1,387.31,1,Regular
17509.0,58,8,6083.64,0,High Value
17510.0,25,1,308.48,0,High Value
17511.0,3,31,91062.38,2,Occasional
17512.0,29,10,2924.9900000000002,0,High Value
17513.0,72,1,513.2,0,High Value
17514.0,128,1,208.65,0,High Value
17515.0,31,4,639.02,0,High Value
17516.0,15,5,764.88,0,High Value
17517.0,309,1,153.94,1,Regular
17519.0,17,6,1844.02,0,High Value
17520.0,54,1,546.81,0,High Value
17521.0,30,3,723.2099999999999,0,High Value
17522.0,2,5,1070.71,0,High Value
17523.0,11,4,652.74,0,High Value
17524.0,361,1,145.0,1,Regular
17525.0,360,1,422.70000000000005,1,Regular
17526.0,5,4,1195.8999999999999,0,High Value
17527.0,54,4,939.37,0,High Value
17528.0,1,8,3628.5,0,High Value
17530.0,1,10,2367.12,0,High Value
17531.0,190,1,296.7,1,Regular
17534.0,54,1,223.36,0,High Value
17535.0,280,1,164.4,1,Regular
17536.0,177,1,76.5,1,Regular
17537.0,30,2,887.67,0,High Value
17538.0,26,1,98.42,0,High Value
17540.0,25,2,578.9,0,High Value
17542.0,270,1,170.75,1,Regular
17545.0,43,3,642.32,0,High Value
17548.0,234,1,103.3,1,Regular
17549.0,24,2,148.86,0,High Value
17550.0,197,3,267.16,1,Regular
17551.0,359,1,290.34,1,Regular
17552.0,60,4,930.41,0,High Value
17553.0,130,1,1487.6,0,High Value
17554.0,1,5,1952.45,0,High Value
17555.0,20,2,480.31,0,High Value
17556.0,206,1,157.9,1,Regular
17557.0,14,3,541.46,0,High Value
17560.0,95,4,854.95,0,High Value
17561.0,19,1,165.12,0,High Value
17562.0,14,7,1122.38,0,High Value
17564.0,24,3,454.01,0,High Value
17566.0,8,2,869.77,0,High Value
17567.0,7,8,4331.48,0,High Value
17569.0,332,1,344.14,1,Regular
17571.0,50,4,1425.67,0,High Value
17572.0,71,4,226.75000000000003,0,High Value
17573.0,29,3,380.6,0,High Value
17574.0,243,1,185.65,1,Regular
17576.0,8,19,3564.83,3,At Risk
17578.0,218,1,143.45999999999998,1,Regular
17579.0,5,3,448.90000000000003,0,High Value
17580.0,253,3,215.72,1,Regular
17581.0,1,25,11025.24,3,At Risk
17582.0,236,1,175.27,1,Regular
17584.0,7,2,1242.3,0,High Value
17585.0,109,4,1116.68,0,High Value
17588.0,100,3,1240.2,0,High Value
17589.0,60,4,2404.17,0,High Value
17590.0,2,3,1468.02,0,High Value
17591.0,73,7,2203.67,0,High Value
17593.0,4,5,3923.86,0,High Value
17594.0,85,2,993.18,0,High Value
17595.0,12,2,386.69,0,High Value
17596.0,23,7,2806.69,0,High Value
17597.0,214,1,2044.3700000000001,1,Regular
17600.0,18,1,161.67000000000002,0,High Value
17601.0,239,1,116.00999999999999,1,Regular
17602.0,2,6,5054.42,0,High Value
17603.0,78,1,394.72,0,High Value
17604.0,217,2,309.36,1,Regular
17608.0,33,2,191.99,0,High Value
17609.0,41,5,1105.78,0,High Value
17611.0,7,15,3961.12,3,At Risk
17612.0,53,6,2048.45,0,High Value
17613.0,23,14,4544.55,0,High Value
17614.0,57,1,386.32,0,High Value
17615.0,130,3,329.6,0,High Value
17616.0,174,3,571.1999999999999,1,Regular
17618.0,6,3,930.28,0,High Value
17619.0,312,1,214.37,1,Regular
17620.0,60,1,81.44,0,High Value
17621.0,21,3,1379.9,0,High Value
17623.0,33,1,527.0500000000001,0,High Value
17624.0,15,2,843.48,0,High Value
17625.0,18,4,2020.4,0,High Value
17628.0,81,1,75.75,0,High Value
17629.0,6,8,1814.12,0,High Value
17630.0,170,2,503.59999999999997,1,Regular
17631.0,2,3,528.33,0,High Value
17633.0,31,4,1324.84,0,High Value
17634.0,36,9,2358.59,0,High Value
17636.0,19,1,285.56,0,High Value
17637.0,31,2,547.0600000000001,0,High Value
17639.0,276,1,108.5,1,Regular
17640.0,87,1,621.66,0,High Value
17642.0,120,2,712.29,0,High Value
17643.0,373,1,101.55,1,Regular
17644.0,1,11,2895.64,0,High Value
17646.0,219,3,1008.39,1,Regular
17647.0,65,1,133.06,0,High Value
17648.0,61,4,1797.5,0,High Value
17649.0,138,1,868.49,0,High Value
17650.0,21,1,166.08,0,High Value
17651.0,12,10,3945.0,0,High Value
17652.0,25,12,4867.72,0,High Value
17653.0,37,4,1207.56,0,High Value
17654.0,277,1,117.55,1,Regular
17655.0,11,7,2638.94,0,High Value
17656.0,73,5,1674.69,0,High Value
17658.0,26,2,595.42,0,High Value
17659.0,17,12,2999.46,0,High Value
17660.0,141,1,178.75,0,High Value
17663.0,26,7,1802.91,0,High Value
17664.0,19,2,604.64,0,High Value
17666.0,4,2,728.16,0,High Value
17667.0,66,5,2055.51,0,High Value
17668.0,1,2,347.75,0,High Value
17669.0,43,7,3406.7200000000003,0,High Value
17670.0,228,1,205.7,1,Regular
17671.0,16,4,1572.71,0,High Value
17672.0,50,2,3178.17,0,High Value
17673.0,2,6,1594.97,0,High Value
17674.0,74,2,551.04,0,High Value
17675.0,1,31,20374.28,3,At Risk
17676.0,4,6,1371.18,0,High Value
17677.0,2,30,16345.38,3,At Risk
17678.0,264,1,298.11,1,Regular
17679.0,53,2,1992.1100000000001,0,High Value
17680.0,24,1,184.4,0,High Value
17682.0,10,6,2474.33,0,High Value
17684.0,44,1,239.41,0,High Value
17685.0,17,7,3155.83,0,High Value
17686.0,7,7,5739.46,0,High Value
17690.0,30,15,4726.8,3,At Risk
17691.0,358,2,290.40000000000003,1,Regular
17692.0,127,4,740.9399999999999,0,High Value
17693.0,137,1,200.47,0,High Value
17694.0,142,1,283.12,0,High Value
17695.0,132,2,765.34,0,High Value
17696.0,38,8,2285.71,0,High Value
17697.0,236,1,338.95,1,Regular
17698.0,261,1,154.95,1,Regular
17700.0,17,4,2534.64,0,High Value
17701.0,253,1,417.95,1,Regular
17702.0,30,4,1824.37,0,High Value
17703.0,35,3,798.74,0,High Value
17704.0,169,2,885.19,1,Regular
17705.0,3,9,1823.52,0,High Value
17706.0,4,17,10504.49,3,At Risk
17707.0,185,2,152.4,1,Regular
17708.0,188,2,263.33,1,Regular
17709.0,170,1,137.45,1,Regular
17711.0,11,2,385.1,0,High Value
17712.0,45,1,522.91,0,High Value
17714.0,321,1,153.0,1,Regular
17715.0,201,1,326.4,1,Regular
17716.0,23,11,5655.99,0,High Value
17718.0,232,1,139.35,1,Regular
17719.0,38,15,5396.04,3,At Risk
17720.0,26,4,1195.94,0,High Value
17722.0,96,4,2424.04,0,High Value
17723.0,127,6,3276.4000000000005,0,High Value
17724.0,71,3,1033.0,0,High Value
17725.0,16,11,3439.08,0,High Value
17727.0,15,1,1060.25,0,High Value
17728.0,4,3,2876.01,0,High Value
17730.0,3,13,5298.4800000000005,0,High Value
17731.0,79,4,1240.11,0,High Value
17732.0,373,1,303.97,1,Regular
17733.0,39,2,692.19,0,High Value
17734.0,54,3,700.63,0,High Value
17735.0,2,19,13110.02,3,At Risk
17736.0,9,3,377.44,0,High Value
17737.0,9,2,168.24,0,High Value
17738.0,19,4,1879.05,0,High Value
17739.0,12,7,2791.35,0,High Value
17742.0,113,2,355.11,0,High Value
17744.0,4,6,2322.4,0,High Value
17746.0,240,1,110.25,1,Regular
17747.0,113,1,71.4,0,High Value
17749.0,178,2,674.52,1,Regular
17750.0,5,9,1710.45,0,High Value
17752.0,359,1,80.64,1,Regular
17754.0,1,5,1664.65,0,High Value
17757.0,1,30,5593.39,3,At Risk
17758.0,19,8,3408.2000000000003,0,High Value
17759.0,17,3,819.96,0,High Value
17760.0,22,2,287.59,0,High Value
17761.0,33,1,712.78,0,High Value
17763.0,263,1,15.0,1,Regular
17764.0,51,2,772.55,0,High Value
17765.0,159,3,367.63,1,Regular
17767.0,15,1,271.2,0,High Value
17768.0,8,3,2081.9,0,High Value
17769.0,13,10,3957.43,0,High Value
17770.0,199,5,1143.27,1,Regular
17771.0,57,2,245.81,0,High Value
17772.0,11,2,173.45,0,High Value
17774.0,97,4,1213.73,0,High Value
17775.0,255,1,56.4,1,Regular
17777.0,25,3,647.56,0,High Value
17779.0,21,3,650.32,0,High Value
17781.0,159,2,188.02,1,Regular
17783.0,72,2,283.47,0,High Value
17785.0,53,1,131.94,0,High Value
17786.0,85,2,266.85,0,High Value
17787.0,153,4,1817.54,1,Regular
17788.0,74,2,1117.9,0,High Value
17789.0,281,1,225.9,1,Regular
17790.0,27,14,1964.3,0,High Value
17791.0,30,1,106.1,0,High Value
17793.0,25,1,300.34,0,High Value
17795.0,180,2,342.83,1,Regular
17796.0,40,4,690.0,0,High Value
17797.0,22,3,780.43,0,High Value
17799.0,22,10,3039.17,0,High Value
17800.0,37,9,1187.21,0,High Value
17802.0,82,3,1285.04,0,High Value
17805.0,74,1,512.31,0,High Value
17806.0,11,1,546.04,0,High Value
17809.0,16,12,5411.91,0,High Value
17811.0,4,39,7761.82,3,At Risk
17812.0,13,4,699.81,0,High Value
17813.0,14,5,1698.07,0,High Value
17816.0,37,4,36.56,0,High Value
17817.0,4,3,387.68,0,High Value
17819.0,72,7,3704.87,0,High Value
17824.0,51,1,298.4,0,High Value
17827.0,5,5,1987.33,0,High Value
17828.0,23,4,1820.09,0,High Value
17829.0,299,1,889.24,1,Regular
17830.0,2,3,398.7,0,High Value
17831.0,33,1,35.400000000000006,0,High Value
17832.0,50,1,155.37,0,High Value
17835.0,3,3,342.24,0,High Value
17836.0,47,1,110.21000000000001,0,High Value
17837.0,42,8,1541.23,0,High Value
17838.0,27,5,2720.8,0,High Value
17839.0,42,1,318.15,0,High Value
17841.0,2,124,40519.84,2,Occasional
17843.0,303,1,205.48,1,Regular
17844.0,107,1,51.559999999999995,0,High Value
17846.0,85,1,2033.1,0,High Value
17848.0,81,9,901.1999999999999,0,High Value
17849.0,218,4,605.8000000000001,1,Regular
17850.0,372,34,5391.21,3,At Risk
17852.0,12,2,114.34,0,High Value
17854.0,185,2,311.26,1,Regular
17855.0,373,1,208.97,1,Regular
17856.0,2,4,1418.03,0,High Value
17857.0,4,23,26879.04,3,At Risk
17858.0,6,12,5140.66,0,High Value
17859.0,305,1,141.92000000000002,1,Regular
17860.0,369,1,226.45000000000002,1,Regular
17861.0,3,8,2097.88,0,High Value
17862.0,324,1,330.9,1,Regular
17863.0,59,6,3160.0,0,High Value
17864.0,13,3,554.85,0,High Value
17865.0,31,20,10526.32,3,At Risk
17866.0,143,1,329.65,1,Regular
17867.0,30,6,1157.8700000000001,0,High Value
17869.0,107,5,428.18,0,High Value
17870.0,2,12,1865.89,0,High Value
17871.0,205,1,155.9,1,Regular
17873.0,80,5,1848.96,0,High Value
17874.0,185,6,683.46,1,Regular
17877.0,170,1,237.61,1,Regular
17878.0,44,1,379.45,0,High Value
17879.0,174,1,178.51999999999998,1,Regular
17880.0,365,1,458.92,1,Regular
17881.0,304,1,133.35000000000002,1,Regular
17883.0,3,4,664.34,0,High Value
17884.0,4,4,695.0699999999999,0,High Value
17885.0,12,1,156.34,0,High Value
17886.0,32,3,869.28,0,High Value
17887.0,129,1,111.35,0,High Value
17888.0,21,8,716.0,0,High Value
17889.0,212,2,201.37,1,Regular
17890.0,323,2,586.89,1,Regular
17891.0,162,1,203.85999999999999,1,Regular
17892.0,56,3,244.1,0,High Value
17893.0,225,1,107.21,1,Regular
17894.0,72,8,1118.96,0,High Value
17895.0,44,1,95.45,0,High Value
17896.0,23,1,256.32,0,High Value
17897.0,173,3,541.8100000000001,1,Regular
17898.0,85,2,152.06,0,High Value
17899.0,159,1,154.55,1,Regular
17900.0,190,2,112.19999999999999,1,Regular
17901.0,29,1,110.38,0,High Value
17904.0,21,1,181.07,0,High Value
17905.0,71,4,798.99,0,High Value
17906.0,247,1,72.9,1,Regular
17908.0,374,1,232.03,1,Regular
17911.0,9,1,366.23,0,High Value
17912.0,310,5,310.06,1,Regular
17913.0,59,2,408.65,0,High Value
17914.0,4,1,329.36,0,High Value
17917.0,45,3,335.03,0,High Value
17919.0,88,1,1304.04,0,High Value
17920.0,4,17,4119.5,3,At Risk
17921.0,64,4,820.23,0,High Value
17923.0,282,1,207.50000000000003,1,Regular
17924.0,12,7,2962.5,0,High Value
17925.0,373,1,244.08,1,Regular
17926.0,133,2,397.29,0,High Value
17928.0,45,2,212.54,0,High Value
17929.0,11,4,843.0,0,High Value
17930.0,36,5,1740.48,0,High Value
17931.0,134,2,408.36,0,High Value
17932.0,29,3,1331.57,0,High Value
17934.0,52,2,704.25,0,High Value
17935.0,138,2,145.79,0,High Value
17936.0,5,1,380.13,0,High Value
17937.0,9,7,4301.22,0,High Value
17939.0,160,1,99.14,1,Regular
17940.0,49,10,4020.04,0,High Value
17941.0,131,1,304.56,0,High Value
17942.0,8,1,77.50000000000001,0,High Value
17946.0,233,2,149.57999999999998,1,Regular
17947.0,37,1,176.68,0,High Value
17948.0,147,1,358.56000000000006,1,Regular
17949.0,1,45,58510.48,3,At Risk
17950.0,72,3,482.2,0,High Value
17951.0,40,3,1008.5400000000001,0,High Value
17954.0,5,12,2314.13,0,High Value
17955.0,199,4,557.3,1,Regular
17956.0,249,1,12.75,1,Regular
17957.0,66,1,111.68,0,High Value
17958.0,117,1,508.4599999999999,0,High Value
17960.0,171,1,73.78,1,Regular
17961.0,21,39,1296.44,3,At Risk
17962.0,142,1,102.41,0,High Value
17964.0,32,2,463.21,0,High Value
17965.0,38,14,2599.19,0,High Value
17966.0,38,5,1098.43,0,High Value
17967.0,372,1,112.27,1,Regular
17968.0,374,1,265.1,1,Regular
17969.0,166,2,228.2,1,Regular
17970.0,211,1,562.79,1,Regular
17972.0,242,1,135.19,1,Regular
17973.0,52,1,337.04,0,High Value
17974.0,25,3,703.99,0,High Value
17975.0,15,13,4483.26,0,High Value
17976.0,372,1,321.79,1,Regular
17977.0,29,1,288.14,0,High Value
17978.0,365,1,300.91999999999996,1,Regular
17979.0,36,4,732.41,0,High Value
17980.0,166,3,811.45,1,Regular
17984.0,145,1,152.68,1,Regular
17985.0,22,1,631.35,0,High Value
17986.0,56,1,20.8,0,High Value
17987.0,185,1,198.57,1,Regular
17988.0,12,7,201.12,0,High Value
17990.0,237,3,630.84,1,Regular
17991.0,225,2,93.35,1,Regular
17994.0,122,4,674.89,0,High Value
17995.0,282,1,76.1,1,Regular
17997.0,74,8,1962.46,0,High Value
17999.0,37,2,380.39,0,High Value
18001.0,12,2,415.13,0,High Value
18004.0,362,1,157.92,1,Regular
18005.0,4,2,226.47,0,High Value
18006.0,23,1,444.68,0,High Value
18008.0,70,9,2116.19,0,High Value
18009.0,235,1,247.39,1,Regular
18010.0,257,1,174.8,1,Regular
18011.0,373,1,102.78999999999999,1,Regular
18013.0,155,2,187.29,1,Regular
18014.0,28,1,162.22,0,High Value
18015.0,4,1,120.03,0,High Value
18016.0,32,5,1477.66,0,High Value
18017.0,81,3,523.0,0,High Value
18018.0,108,2,122.14,0,High Value
18019.0,52,1,38.45,0,High Value
18022.0,36,1,612.72,0,High Value
18024.0,153,2,389.78,1,Regular
18027.0,99,1,115.31,0,High Value
18030.0,4,2,230.64999999999998,0,High Value
18032.0,334,1,73.5,1,Regular
18033.0,65,1,93.82000000000001,0,High Value
18034.0,22,2,418.68,0,High Value
18035.0,36,3,713.89,0,High Value
18036.0,32,3,403.12,0,High Value
18037.0,154,6,70.02,1,Regular
18040.0,19,2,357.20000000000005,0,High Value
18041.0,12,21,4097.37,3,At Risk
18042.0,54,1,165.04999999999998,0,High Value
18043.0,25,3,529.29,0,High Value
18044.0,4,10,2088.6,0,High Value
18045.0,45,1,178.34,0,High Value
18048.0,203,2,172.29000000000002,1,Regular
18050.0,359,1,74.4,1,Regular
18053.0,71,1,300.02,0,High Value
18055.0,7,10,6761.34,0,High Value
18056.0,288,1,363.65,1,Regular
18058.0,10,1,170.16,0,High Value
18059.0,23,3,306.46,0,High Value
18061.0,22,10,2119.41,0,High Value
18062.0,173,3,720.52,1,Regular
18064.0,133,2,814.0,0,High Value
18065.0,6,14,2392.83,0,High Value
18066.0,75,1,318.0,0,High Value
18067.0,40,1,396.33,0,High Value
18068.0,289,1,101.69999999999999,1,Regular
18069.0,26,5,2009.24,0,High Value
18071.0,258,2,453.0,1,Regular
18072.0,186,1,247.44,1,Regular
18073.0,114,12,3859.82,0,High Value
18074.0,374,1,489.6,1,Regular
18075.0,23,10,2611.75,0,High Value
18077.0,8,11,2584.41,0,High Value
18078.0,217,2,336.13,1,Regular
18079.0,45,4,3613.15,0,High Value
18080.0,19,2,1231.5,0,High Value
18081.0,36,3,343.45,0,High Value
18082.0,26,1,680.84,0,High Value
18084.0,16,1,90.47999999999999,0,High Value
18085.0,330,2,689.95,1,Regular
18086.0,274,1,101.34,1,Regular
18087.0,98,2,4055.7199999999993,0,High Value
18088.0,61,1,166.03,0,High Value
18092.0,2,11,9068.26,0,High Value
18093.0,93,4,2106.52,0,High Value
18094.0,82,7,3017.3,0,High Value
18095.0,313,2,580.0500000000001,1,Regular
18096.0,12,3,849.06,0,High Value
18097.0,8,6,2662.4,0,High Value
18099.0,127,1,168.31,0,High Value
18101.0,11,2,222.4,0,High Value
18102.0,1,60,259657.3,2,Occasional
18104.0,37,1,754.64,0,High Value
18105.0,38,1,113.48000000000002,0,High Value
18106.0,330,1,421.9,1,Regular
18108.0,254,1,271.0,1,Regular
18109.0,2,26,8004.92,3,At Risk
18110.0,20,1,198.8,0,High Value
18112.0,12,2,352.69,0,High Value
18113.0,369,1,76.32000000000001,1,Regular
